question_id;question_text;years;num_years;response_alternatives;num_responses
8235;vilket sidformat vill du helst att din lokala morgontidning ska ha;2005;1;Mycket större än i dag | Något större än i dag | Samma som i dag | Något mindre än i dag | Mycket mindre än i dag;5
16442;anser du att distansarbete går det svårare eller lättare att upprätthålla gränsen mellan arbete och fritid;2022, 2023;2;Mycket svårare | Något svårare | Varken svårare eller lättare | Något lättare | Mycket lättare;5
17416;svårt att avstå från? egen bil;2023;1;Mycket svårt | Ganska svårt | Ganska lätt | Mycket lätt | Ej relevant för mig;5
17417;svårt att avstå från? en stor bostad;2023;1;Mycket svårt | Ganska svårt | Ganska lätt | Mycket lätt | Ej relevant för mig;5
17418;svårt att avstå från? flygresor;2023;1;Mycket svårt | Ganska svårt | Ganska lätt | Mycket lätt | Ej relevant för mig;5
17419;svårt att avstå från? äta nötkött;2023;1;Mycket svårt | Ganska svårt | Ganska lätt | Mycket lätt | Ej relevant för mig;5
5623;ålderspensionärernas köpkraft vs. genomsnittssvensken;2001;1;Mycket sämre | Något sämre | Lika stor | Något större | Mycket större;5
15727;hur troligt att vända dig till vårdcentral för att förändra alkohol;2020;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;4
15728;hur troligt att vända dig till vårdcentral för att förändra fysisk aktivitet;2020;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;4
15729;hur troligt att vända dig till vårdcentral för att förändra kost;2020;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;4
15730;hur troligt att vända dig till vårdcentral för att förändra rökning;2020;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt;4
9713;hur troligt är det att du kommer rösta i valet till europaparlamentet i juni;2008;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ej röstberättigad;5
14386;miljöpartiet uppfylla vallöften ”förbjuda prospektering och utvinning av uran, olja och gas” 2014–2018;2016;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ingen uppfattning;5
14387;miljöpartiet uppfylla vallöften ”införa en vårdgaranti inom missbruksvården” 2014–2018;2016;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ingen uppfattning;5
14413;socialdemokraterna uppfylla vallöften ”göra förskoleklassen för sexåringar obligatorisk” 2014–2018;2016;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ingen uppfattning;5
14414;socialdemokraterna uppfylla vallöften ”kriminalisera köp av sexuella tjänster utomlands” 2014–2018;2016;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ingen uppfattning;5
14415;socialdemokraterna uppfylla vallöften ”öka andelen kvinnliga professorer” 2014–2018;2016;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Ingen uppfattning;5
17613;händelse av krig i sverige, hur troligt engagera dig i? det civila försvaret;2024;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Vet ej;5
17614;händelse av krig i sverige, hur troligt engagera dig i? det militära försvaret;2024;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Vet ej;5
15290;händelse av krig i sverige, hur troligt är det att du personligen skulle engagera dig i det civila försvaret;2019;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Vet ej;5
15291;händelse av krig i sverige, hur troligt är det att du personligen skulle engagera dig i det militära försvaret;2019;1;Mycket troligt | Ganska troligt | Inte särskilt troligt | Inte alls troligt | Vet ej;5
7571;vanligt med skattefusk - alkoholskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7572;vanligt med skattefusk - arbetsgivaravgifter/egenavgifter;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7573;vanligt med skattefusk - arvsskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7574;vanligt med skattefusk - bolagsskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7575;vanligt med skattefusk - fastighetsskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7576;vanligt med skattefusk - fordonsskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7577;vanligt med skattefusk - förmögenhetsskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7578;vanligt med skattefusk - gåvoskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7579;vanligt med skattefusk - koldioxidskatt på bensin och diesel;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7580;vanligt med skattefusk - kommunal inkomstskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
7581;vanligt med skattefusk - statlig inkomstskatt;2004;1;Mycket vanligt | Ganska vanligt | Inte särskilt vanligt | Inte alls vanligt | Ingen uppfattning;5
14717;lokala samhället, hur viktiga är andra sociala medier;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14718;lokala samhället, hur viktiga är den lokala morgontidningen på papper;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14719;lokala samhället, hur viktiga är den lokala morgontidningens nyhetssajt;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14720;lokala samhället, hur viktiga är facebook;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14721;lokala samhället, hur viktiga är kommunens hemsida;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14722;lokala samhället, hur viktiga är lokal gratistidning;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14723;lokala samhället, hur viktiga är lokala nyheter från sveriges radio (p4);2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14724;lokala samhället, hur viktiga är lokala nyheter från svt;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14725;lokala samhället, hur viktiga är någon annan lokal nyhetssajt;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
14726;lokala samhället, hur viktiga är twitter;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
1112;partiled folklig;1990;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
1114;partiled kunnig;1990;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
1115;partiled pölitlig;1990;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13922;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? andra sociala medier;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13923;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? den lokala morgontidningen på papper;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13924;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? den lokala morgontidningens nyhetssajt;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13925;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? facebook;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13926;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? kommunens hemsida;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13927;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? lokal gratistidning;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13928;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? lokala nyheter från sveriges radio;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13929;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? någon annan lokal nyhetssajt;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13930;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? regionala nyheter från svt;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
13931;viktiga för att hålla dig orienterad om vad som händer i det lokala samhället? twitter;2015;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig;4
15536;bistå civila myndigheter vid krissituationer i sverige;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15537;bistå polisen vid insatser mot grov kriminalitet;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15635;delta i fredsbevarande operationer i fn:s regi;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15636;delta i humanitära hjälpinsatser i andra länder;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15655;försvara sveriges gränser mot hot från andra länder;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14918;försvarsmaktens uppgifter i framtiden bistå civila myndigheter vid krissituationer i sverige;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14919;försvarsmaktens uppgifter i framtiden delta i fredsbevarande operationer i fn:s regi;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14920;försvarsmaktens uppgifter i framtiden delta i humanitära hjälpinsatser i andra länder;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14921;försvarsmaktens uppgifter i framtiden försvara sveriges gränser mot hot från andra länder;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14922;försvarsmaktens uppgifter i framtiden genomföra operationer för att avsätta ledare i diktaturer;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14923;försvarsmaktens uppgifter i framtiden genomföra parader och ceremonier;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14924;försvarsmaktens uppgifter i framtiden hindra andra länders ledare från att använda våld mot protesterande medborgare;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14925;försvarsmaktens uppgifter i framtiden skydda centrala samhällsfunktioner mot terrorangrepp;2018;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15674;genomföra operationer för att avsätta ledare i diktaturer;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
15689;hindra andra länders ledare från att använda våld mot protesterande medborgare;2020;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14690;hur viktig är kulturjournalistiken för dig när det gäller att hålla dig orienterad om den svenska samhällsdebatten;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
14691;hur viktig är kulturjournalistiken för dig när det gäller att hålla dig orienterad om mode och livsstilsfrågor;2017;1;Mycket viktig | Ganska viktig | Inte särskilt viktig | Inte alls viktig | Ingen uppfattning;5
