question_id;question_text;parent_question;item;years;num_years;response_alternatives;num_responses;should_group_with;notes
4606;eus konsekvens högre utbildning/forskning;eus konsekvens;;2000, 2002;2;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4261;eus konsekvens högre utbildningäforskning;eus konsekvens;;1999;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4053;eus konsekvens invandrarare och flyktingar;eus konsekvens;;1999, 2002;2;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4095;eus konsekvens jordbruket;eus konsekvens;;1999, 2000, 2002, 2003;4;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
5851;eus konsekvens jämställdheten mellan män och kvinnor;eus konsekvens;;2002;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4096;eus konsekvens miljön;eus konsekvens;;1999, 2000, 2002, 2003;4;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4054;eus konsekvens möjligheten att påverka utvecklingen i eu;eus konsekvens;;1999, 2000, 2002;3;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4097;eus konsekvens prisnivån på livsmedel;eus konsekvens;;1999, 2000, 2002, 2003;4;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4055;eus konsekvens sociala tryggheten;eus konsekvens;;1999, 2000, 2002;3;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
4098;eus konsekvens sysselsättningen;eus konsekvens;;1999, 2000, 2002, 2003;4;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3284;eus konsekvenser brottsbekämpningen;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3285;eus konsekvenser den militära säkerheten;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3286;eus konsekvenser den nationella självständigheten;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3287;eus konsekvenser ekonomin;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3288;eus konsekvenser företagens konkurrensmöjligheter;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3289;eus konsekvenser högre utbildningäforskning;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3290;eus konsekvenser jordbruket;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3291;eus konsekvenser jämställdheten mellan män och kvinnor;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3292;eus konsekvenser miljön;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3293;eus konsekvenser möjligheten att påverka utvecklingen i eu;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3294;eus konsekvenser prisnivån på livsmedel;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3295;eus konsekvenser sociala tryggheten;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
3296;eus konsekvenser sysselsättningen;eus konsekvenser;;1998;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
9348;medlemskapet i eu hittills inneburit för sverige - den nationella självständigheten;medlemskapet i eu hittills inneburit för sverige;;2007;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
9349;medlemskapet i eu hittills inneburit för sverige - möjligheter att påverka utvecklingen i eu;medlemskapet i eu hittills inneburit för sverige;;2007;1;Stor förbättring | Viss förbättring | Varken förbättring eller försämring | Viss försämring | Stor försämring | Ingen uppfattning;6;;
2954;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller brottsbekämpningen;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2955;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller den militära säkerheten;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2956;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller den nationella självständigh;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2957;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller den sociala tryggheten;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2958;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller ekonomin;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2959;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller företagens konkurrensmöjlig;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2960;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller jordbruket;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2961;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller jämställdheten mellan män oc;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2962;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller möjligheten att påverka utve;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2963;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller prisnivån på livsmedel;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2964;vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller sysselsättningen;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
2965;vad anser du att medlemskapet i eu hittills inneburit för sverige när det vad anser du att medlemskapet i eu hittills inneburit för sverige när det gäller miljön;vad anser du att medlemskapet i eu hittills inneburit för sverige när det;;1997;1;Stor förbättring | Viss förbättring | Varken försämring eller förbättring | Viss försämring | Stor försämring;5;;
6313;vilken typ av område bor du nu;;;2002;1;Storstad, centralt | Storstad, i ytterområde/förort | Stad eller större tätort, centralt | Stad eller större tätort, ytterområde | Mindre tätort | Ren landsbygd;6;;
3406;hur vill du karaktärisera det område där du bor;;;1998;1;Storstad, relativt centralt | Storstad, i ytterområde/förort | Mindre stad/större tätort, relativt centralt | Mindre stad/större tätort, ytterområde | Mindre tätort | Landsbygd, ganska nära städer/större tätorter | Ren glesbygd, långt bort från städer/större tätorter;7;;
4197;vilken typ av område bor du;;;1999, 2000, 2001, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024;25;Storstad: centralt | Storstad: ytterområde/förort | Stad: centralt | Stad: ytterområde | Större tätort | Mindre tätort | Ren landsbygd;7;;
845;utfrögn. aggressiva;;;1988;1;Stämmer | Stämmer ej;2;;
846;utfrögn. avsläjande;;;1988;1;Stämmer | Stämmer ej;2;;
847;utfrögn. informativa;;;1988;1;Stämmer | Stämmer ej;2;;
848;utfrögn. intressanta;;;1988;1;Stämmer | Stämmer ej;2;;
849;utfrögn. partikåbbel;;;1988;1;Stämmer | Stämmer ej;2;;
850;utfrögn. partival;;;1988;1;Stämmer | Stämmer ej;2;;
15078;jag ser mig själv som någon jag ser mig själv som någon som… är reserverad;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15079;jag ser mig själv som någon som… blir lätt nervös;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15080;jag ser mig själv som någon som… går ett grundligt jobb;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15081;jag ser mig själv som någon som… har en förlåtande läggning;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15082;jag ser mig själv som någon som… har få konstnärliga intressen;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15083;jag ser mig själv som någon som… har livlig fantasi;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15460;jag ser mig själv som någon som… lagrar produkter hemma;jag ser mig själv som någon;;2020, 2021;2;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15084;jag ser mig själv som någon som… tenderar att hitta fel hos andra;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15085;jag ser mig själv som någon som… tenderar att vara lat;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15086;jag ser mig själv som någon som… är avspänd, hanterar stress väl;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
15087;jag ser mig själv som någon som… är i allmänhet tillitsfull;jag ser mig själv som någon;;2019, 2020, 2021;3;Stämmer absolut inte | Stämmer ganska dåligt | Stämmer varken bra eller dåligt | Stämmer ganska bra | Stämmer absolut;5;;
